Date,Ticker,Adj Close,Close,High,Low,Open,Volume,rolling_volume,vol_gt_avg
2023-12-11,RVNL.NS,178.35000610351562,178.35000610351562,180.8000030517578,171.8000030517578,172.0,51111463,17293925,1
2023-12-12,RVNL.NS,177.9499969482422,177.9499969482422,185.60000610351562,176.60000610351562,183.25,32976209,18078040,1
2023-12-13,RVNL.NS,176.9499969482422,176.9499969482422,179.4499969482422,175.1999969482422,178.75,10438818,18317071,0
2023-12-14,RVNL.NS,181.75,181.75,187.1999969482422,178.0500030517578,178.5,53402614,19987811,1
2023-12-15,RVNL.NS,183.14999389648438,183.14999389648438,187.0,181.1999969482422,183.25,33011787,21060291,1
2023-12-18,RVNL.NS,182.60000610351562,182.60000610351562,184.1999969482422,179.35000610351562,184.0,14940222,20109852,0
2023-12-19,RVNL.NS,183.85000610351562,183.85000610351562,187.89999389648438,182.9499969482422,183.1999969482422,23085130,20251532,1
2023-12-20,RVNL.NS,172.10000610351562,172.10000610351562,187.5,170.0,187.39999389648438,27386563,20817136,1
2023-12-21,RVNL.NS,177.39999389648438,177.39999389648438,178.25,165.60000610351562,170.8000030517578,19234072,20862756,0
2023-12-22,RVNL.NS,176.89999389648438,176.89999389648438,178.6999969482422,175.0,178.39999389648438,8887707,20781185,0
2023-12-26,RVNL.NS,178.64999389648438,178.64999389648438,180.5,175.39999389648438,177.75,9823977,21441236,0
2023-12-27,RVNL.NS,177.8000030517578,177.8000030517578,180.8000030517578,176.5500030517578,179.35000610351562,6991847,20753169,0
2023-12-28,RVNL.NS,177.39999389648438,177.39999389648438,178.9499969482422,176.0,178.60000610351562,6859414,20608368,0
2023-12-29,RVNL.NS,181.5500030517578,181.5500030517578,184.64999389648438,177.14999389648438,177.39999389648438,20186770,21208595,0
2024-01-01,RVNL.NS,182.0,182.0,185.60000610351562,181.10000610351562,181.89999389648438,13833701,21912941,0
2024-01-02,RVNL.NS,180.8000030517578,180.8000030517578,183.39999389648438,177.5,182.39999389648438,7909774,21246124,0
2024-01-03,RVNL.NS,185.3000030517578,185.3000030517578,189.0,182.75,182.89999389648438,45596593,21399745,1
2024-01-04,RVNL.NS,185.5,185.5,188.39999389648438,184.5,186.64999389648438,15879759,21534036,0
2024-01-05,RVNL.NS,184.64999389648438,184.64999389648438,186.89999389648438,183.0,186.35000610351562,10233509,21267229,0
2024-01-08,RVNL.NS,182.10000610351562,182.10000610351562,185.5,181.3000030517578,185.4499969482422,8211288,21000060,0
2024-01-09,RVNL.NS,185.3000030517578,185.3000030517578,187.1999969482422,181.85000610351562,183.0500030517578,11569461,20550984,0
2024-01-10,RVNL.NS,197.39999389648438,197.39999389648438,199.1999969482422,182.85000610351562,186.0,72587866,21573670,1
2024-01-11,RVNL.NS,199.8000030517578,199.8000030517578,205.39999389648438,198.5500030517578,200.75,51040633,22433881,1
2024-01-12,RVNL.NS,203.25,203.25,207.0,198.5500030517578,200.8000030517578,29429746,23338211,1
2024-01-15,RVNL.NS,220.64999389648438,220.64999389648438,230.64999389648438,203.5500030517578,204.25,136773825,27023092,1
2024-01-16,RVNL.NS,223.5500030517578,223.5500030517578,231.9499969482422,219.0,225.0,68897751,29017124,1
2024-01-17,RVNL.NS,240.39999389648438,240.39999389648438,245.89999389648438,216.0500030517578,223.39999389648438,114133165,33740597,1
2024-01-18,RVNL.NS,243.60000610351562,243.60000610351562,251.39999389648438,227.0500030517578,247.60000610351562,105611386,37670419,1
2024-01-19,RVNL.NS,291.25,291.25,292.29998779296875,245.0,245.75,178930889,44886815,1
2024-01-22,RVNL.NS,291.25,291.25,291.25,291.25,291.25,0,45725067,0
2024-01-23,RVNL.NS,288.75,288.75,345.5,288.3500061035156,332.0,80917623,47400903,1
