Date,symbol,High,Low,Open,Close,Volume,Adj Close,return,SMA_5,SMA_15,SMA_ratio,SMA5_Volume,SMA15_Volume,SMA_Volume_Ratio,prev_close,TR,ATR_5,ATR_15,ATR_Ratio,prev_high,prev_low,+DM,-DM,+DM_5,-DM_5,+DM_15,-DM_15,+DI_5,-DI_5,+DI_15,-DI_15,DX_5,DX_15,ADX_5,ADX_15,Lowest_5D,High_5D,Lowest_15D,High_15D,Stochastic_5,Stochastic_15,Stochastic_%D_5,Stochastic_%D_15,Stochastic_Ratio,Diff,Up,Down,avg_5up,avg_5down,avg_15up,avg_15down,RS_5,RS_15,RSI_5,RSI_15,RSI_ratio,5Ewm,15Ewm,MACD,15MA,SD,upperband,lowerband,bb_bbm,bb_bbh,bb_bbl,bb_bbhi,bb_bbli
2021-05-05,HCLTECH.NS,910.7999877929688,900.5999755859375,903.9500122070312,909.4000244140625,2696835.0,874.5287475585938,0.009379002267097425,905.310009765625,944.6333374023437,0.9583718612505733,7059087.0,7668389.133333334,0.9205436601169874,900.9500122070312,10.20001220703125,19.19875382745958,25.218021582796435,0.7613108651059621,915.0,899.25,0.0,0.0,1.4288938706415049,5.753894961882014,3.628430177721724,7.181564059682694,7.442638639377663,29.970148133533215,14.388242812025407,28.47790432768092,60.0,33.0,60.26799064823065,20.3749192100287,891.0,929.7000122070312,891.0,1028.449951171875,47.545267726606745,13.386708585333796,22.89486651242364,19.97724501184591,1.1460472401899096,8.45001220703125,8.45001220703125,0.0,3.44000244140625,6.3199951171875,3.14666748046875,9.813334147135416,0.5443046042948696,0.3206522302501322,35.24593547031478,24.279838621057763,1.4516544372641003,910.26736842581,937.4613277371952,27.193959311385242,944.6333374023437,38.11276387907818,1020.8588651605,868.4078096441874,966.370004272461,1065.8132613310258,866.926747213896,0.0,0.0
2021-05-06,HCLTECH.NS,923.9000244140625,901.25,912.0,916.0,6319104.0,880.8756103515625,0.007257505397792352,906.6000122070312,940.1400024414063,0.9643244727941832,6605161.0,7571396.466666667,0.872383453842293,909.4000244140625,22.6500244140625,19.889007944780165,25.046821771547506,0.7940731213799559,910.7999877929688,900.5999755859375,13.10003662109375,0.0,3.7631224207319542,4.603115969505611,4.259870607279859,6.702793122370514,18.920613995327905,23.144019964624178,17.00762933570659,26.7610524940322,10.0,22.0,50.21439251858452,20.483257929360118,891.0,923.9000244140625,891.0,1028.449951171875,75.98778555712626,18.188438618460196,37.3691727878249,24.139141995601378,1.5480737796991415,6.5999755859375,6.5999755859375,0.0,4.75999755859375,3.4699951171875,3.5866658528645834,8.080000813802084,1.371759151768439,0.44389424401268845,57.83720285196848,30.742850167410722,1.8813220809721607,912.1782456172068,934.7786617700458,22.60041615283899,940.1400024414063,37.17748924310562,1014.4949809276176,865.785023955195,960.7500030517579,1058.2205447854585,863.2794613180573,0.0,0.0
2021-05-07,HCLTECH.NS,921.4000244140625,913.7000122070312,918.0,916.4000244140625,3651558.0,881.26025390625,0.00043670787561400637,910.0900146484375,935.1066691080729,0.9732472719037532,5151139.8,7319481.733333333,0.7037574500037916,916.0,7.70001220703125,17.451208797230382,23.890367800579757,0.7304704951761726,923.9000244140625,901.25,0.0,0.0,3.0104979365855633,3.6824927756044885,3.9758792334612014,6.255940247545813,17.250942164323586,21.101648707503422,16.64218511263237,26.1860357268924,10.0,22.0,42.17151401486761,20.584374067402777,891.0,923.9000244140625,891.0,1028.449951171875,77.20366433286212,18.47947139850265,51.60855565119582,26.985167470516537,1.9124786128373046,0.4000244140625,0.4000244140625,0.0,4.84000244140625,1.35,3.04666748046875,8.080000813802084,3.585186993634259,0.3770627690116687,78.1906386503249,27.38166897666474,2.8555833728382547,913.5855052161588,932.4813321005479,18.895826884389066,935.1066691080729,34.697457611020084,1004.501584330113,865.7117538860327,954.7100067138672,1047.3331436200053,862.086869807729,0.0,0.0
2021-05-10,HCLTECH.NS,921.5999755859375,910.2000122070312,918.0499877929688,913.9500122070312,4029147.0,878.9042358398438,-0.0026735182690525994,911.3400146484375,928.5200032552083,0.9814974491162914,4582734.0,7276237.666666667,0.6298219230790197,916.4000244140625,11.39996337890625,16.240959713565555,23.05767417246819,0.7043624431538689,921.4000244140625,913.7000122070312,0.0,3.5,2.4083983492684506,3.6459942204835913,3.7108206178971215,6.072210897709425,14.829162757277158,22.449376667305003,16.093646697150373,26.334880319194966,20.0,24.0,37.73721121189409,20.812082462909256,899.25,923.9000244140625,891.0,1028.449951171875,59.63487889547523,16.696995532820008,56.511339424293894,27.212780077187553,2.076647048335473,-2.45001220703125,0.0,2.45001220703125,3.09000244140625,1.84000244140625,1.6566691080729166,8.2433349609375,1.6793469246946588,0.20097073768363607,62.67747223088846,16.734024516805206,3.7455109598975653,913.7070075464496,930.1649171138583,16.457909567408706,928.5200032552083,27.54625291958344,983.6125090943751,873.4274974160414,948.5325073242187,1034.485042646178,862.5799720022594,0.0,0.0
2021-05-11,HCLTECH.NS,912.4500122070312,905.0999755859375,908.5,907.2999877929688,3818154.0,872.5092163085938,-0.00727613581185238,912.610009765625,922.7000040690104,0.9890647076418233,4102959.6,7114825.066666666,0.576677509503724,913.9500122070312,8.85003662109375,14.762775095071195,22.110498335709895,0.6676816990247728,921.5999755859375,910.2000122070312,0.0,5.10003662109375,1.9267186794147606,3.936802700605623,3.46343257670398,6.00739927926838,13.051195774553449,26.667091215932647,15.664199531452038,27.169895440873166,34.0,27.0,36.989768969515275,21.22461029871531,900.5999755859375,923.9000244140625,891.0,1006.0,28.755356937036996,14.173902428668478,57.82539068982144,26.2913243499827,2.1994095816576653,-6.6500244140625,0.0,6.6500244140625,3.09000244140625,1.82000732421875,1.6566691080729166,7.476668294270834,1.6977967067976794,0.22157852172502782,62.93271477868274,18.13870478109996,3.4695263822947777,911.5713342952894,927.3068009487472,15.73546665345782,922.7000040690104,21.04210940303959,964.7842228750897,880.6157852629312,941.6275054931641,1016.863687527302,866.3913234590262,0.0,0.0
2021-05-12,HCLTECH.NS,908.9500122070312,895.0,906.1500244140625,906.0999755859375,4076940.0,871.355224609375,-0.0013226190049339115,911.95,919.0200032552083,0.9923070191832974,4378980.6,6737126.533333333,0.6499774908982462,907.2999877929688,13.95001220703125,14.600222517463205,21.56646592713132,0.6769872526539292,912.4500122070312,905.0999755859375,0.0,10.0999755859375,1.5413749435318085,5.169437277671999,3.2325370715903814,6.280237699712988,10.55720172544071,35.40656501288852,14.988719443011497,29.120384030154163,54.0,32.0,40.39181517561222,21.942969612134288,895.0,923.9000244140625,891.0,974.8499755859375,38.40818757418194,18.008324367920174,55.99797465933648,28.450658083616382,1.9682488360992787,-1.20001220703125,0.0,1.20001220703125,1.4,2.060009765625,1.6566691080729166,5.336669921875,0.6796084287373486,0.3104312487609985,40.46231354341599,23.689243449781017,1.7080458322441707,909.7475480588388,924.655947778396,14.908399719557224,919.0200032552083,18.480204208283503,955.9804116717753,882.0595948386413,936.4625030517578,1006.3738204351406,866.5511856683751,0.0,0.0
2021-05-14,HCLTECH.NS,912.0,896.5,909.0,910.3499755859375,5184569.0,875.4422607421875,0.004690431646079407,910.8199951171875,915.5833333333334,0.9947974826072858,4152073.6,6751391.4,0.6149952437952272,906.0999755859375,15.5,14.780178013970565,21.16203486532256,0.6984289605434065,908.9500122070312,895.0,3.04998779296875,0.0,1.8430975134191967,4.135549822137599,3.2203671196822725,5.861555186398789,12.470063024119591,27.980378979391062,15.217662857929454,27.698447827453027,38.0,29.0,39.91345214048978,22.41343830465867,895.0,921.5999755859375,891.0,974.8499755859375,57.706728099602124,23.076900679721472,52.34176316783165,31.69626589219113,1.6513542429844035,4.25,4.25,0.0,0.9300048828125,2.060009765625,1.9,5.336669921875,0.45145654080447517,0.35602726565716636,31.103689853108094,26.255170133664407,1.1846691411542944,909.9483572345384,922.8677012543387,12.919344019800292,915.5833333333334,14.244206664569099,944.0717466624716,887.0949200041952,932.8100006103516,1000.1150957944864,865.5049054262169,0.0,0.0
2021-05-17,HCLTECH.NS,927.2000122070312,910.0999755859375,914.5999755859375,922.1500244140625,7956551.0,886.789794921875,0.012962101548396276,911.9699951171875,913.35,0.9984890733204002,5013072.2,6880262.133333334,0.7286164542645526,910.3499755859375,17.10003662109375,15.244149735395201,20.891234982373973,0.7296911718362632,912.0,896.5,15.20001220703125,0.0,4.5144804521416075,3.3084398577100793,4.019010125505537,5.47078484063887,29.61451134043568,21.703013386363256,19.23778143750905,26.18698628996608,15.0,15.0,34.93076171239183,21.919209084348093,895.0,927.2000122070312,891.0,954.5,84.31681404187161,49.05515655757874,53.76439310963356,36.853061677469896,1.4588853859733015,11.800048828125,11.800048828125,0.0,3.210009765625,2.060009765625,2.686669921875,4.920003255208333,1.5582497807485365,0.54607076103677,60.910775502640604,35.31990739353894,1.7245451644016199,914.0155796277131,922.7779916493042,8.762412021591103,913.35,9.271804262562604,931.8936085251253,894.8063914748748,929.3225006103515,991.0130675442184,867.6319336764847,0.0,0.0
2021-05-18,HCLTECH.NS,939.5,924.5,928.0,931.5999755859375,5913426.0,895.8773803710938,0.010247737267999879,915.4999877929688,913.5366658528645,1.002149144104984,5389928.0,5966492.4,0.9033662726194036,922.1500244140625,17.3499755859375,15.66531490550366,20.65515102261154,0.7584217074159649,927.2000122070312,910.0999755859375,12.29998779296875,0.0,6.071581920307036,2.6467518861680635,4.571075303336418,5.106065851262945,38.758122367357714,16.89561877392063,22.130437576236478,24.720544747764123,39.0,6.0,35.74460936991346,20.857928478724887,895.0,939.5,891.0,939.5,82.24713614817416,83.71128986791237,58.286844560173336,41.972510096340535,1.388690941437291,9.449951171875,9.449951171875,0.0,5.1,1.57000732421875,3.316666666666667,3.1300008138020834,3.248392489211989,1.0596376371665654,76.46168515410673,51.44777013418264,1.486200178446694,919.8770449471214,923.8807396413833,4.003694694261981,913.5366658528645,9.626473111540177,932.7896120759449,894.2837196297842,925.2649993896484,973.730251184814,876.7997475944828,0.0,0.0
2021-05-19,HCLTECH.NS,941.0,925.1500244140625,928.0,931.4000244140625,4178834.0,895.6851196289062,-0.00021463200634930235,920.3199951171875,913.7066691080729,1.0072379093123731,5462064.0,5817959.666666667,0.9388280966082095,931.5999755859375,15.8499755859375,15.702247041590429,20.334805993499938,0.7721857315289697,939.5,924.5,1.5,0.0,5.157265536245629,2.1174015089344507,4.366336949780657,4.765661461178748,32.84412430008022,13.484703834591983,21.47223313158909,23.43598194495734,42.0,4.0,36.99568749593077,19.734066580143228,895.0,941.0,891.0,941.0,79.13048785665761,80.800048828125,68.36187074409746,46.78173273951212,1.4612941150501384,-0.199951171875,0.0,0.199951171875,5.1,0.27999267578125,3.3133341471354165,3.1433308919270835,18.214762174652307,1.0540837923379136,94.79566808628431,51.31649430611486,1.8472748259225586,923.7180381027684,924.8206502379683,1.10261213519982,913.7066691080729,9.933832491052483,933.5743340901779,893.8390041259679,922.1050018310547,958.9153022219721,885.2947014401373,0.0,0.0
2021-05-20,HCLTECH.NS,934.7999877929688,922.0499877929688,932.0,924.4000244140625,4753782.0,888.9535522460938,-0.007515567765207676,923.9800048828125,913.7466715494792,1.0111993112007513,5597432.4,5678500.0,0.9857237650788061,931.4000244140625,12.75,15.111797633272342,19.82915226059994,0.7621000350730641,941.0,925.1500244140625,0.0,3.10003662109375,4.125812428996503,2.3139285313663107,4.075247819795281,4.654619805173081,27.301930115266444,15.31206668802676,20.5518005320515,23.47361976952339,28.0,7.0,35.196549996744615,18.88512880813368,896.5,941.0,891.0,941.0,62.69668407654494,66.800048828125,73.21957004457006,50.704137072110065,1.4440551456469746,-7.0,0.0,7.0,5.1,1.439990234375,3.3133341471354165,3.273331705729167,3.541690685293818,1.012220711190447,77.9817678196791,50.303662295156904,1.5502204861769473,923.9453668731999,924.7680720099801,0.8227051367802005,913.7466715494792,9.978488126749573,933.7036478029784,893.78969529598,920.2600036621094,952.4343130209178,888.085694303301,0.0,0.0
2021-05-21,HCLTECH.NS,934.6500244140625,923.0,925.5,930.6500244140625,4161547.0,894.9638671875,0.006761142184046998,928.0400146484375,915.1533406575521,1.0140814368678652,5392828.0,5383354.2,1.001759832187895,924.4000244140625,11.6500244140625,14.419442989430374,19.28387707083078,0.7477460542020122,934.7999877929688,922.0499877929688,0.0,0.0,3.3006499431972025,1.8511428250930486,3.803564631808929,4.344311818161542,22.89027353980746,12.837824779015103,19.72406595332577,22.52820738384007,28.0,7.0,33.75723999739569,18.092786887591433,910.0999755859375,941.0,891.0,941.0,66.50495984324446,79.300048828125,74.97921639329853,54.89671744965171,1.3658233110579954,6.25,6.25,0.0,5.5,1.439990234375,3.7300008138020835,2.3233317057291667,3.8194703468854905,1.6054534118413541,79.250831978949,61.618964459116185,1.2861435221218533,926.1802527201542,925.5033160604904,-0.6769366596637383,915.1533406575521,10.79819286454223,936.7497263866366,893.5569549284677,918.6975036621094,945.1594158816919,892.2355914425269,0.0,0.0
2021-05-24,HCLTECH.NS,939.0,927.7000122070312,931.5,932.7999877929688,4191877.0,897.0313720703125,0.002310173881164168,930.1700073242188,917.4100056966146,1.0139087229792259,4639893.2,4934701.733333333,0.9402580846291203,930.6500244140625,11.29998779296875,13.795551950138048,18.751617785639976,0.7356992931406008,934.6500244140625,923.0,4.3499755859375,0.0,3.5105150717452616,1.480914260074439,3.839992028750834,4.054691030284106,25.44671706093016,10.734722796354806,20.478190589462137,21.623153141427593,41.0,3.0,35.205791997916556,17.08660109508534,922.0499877929688,941.0,891.0,941.0,56.72819564734264,83.5999755859375,69.46149271439273,58.27814715840738,1.1918960382454784,2.14996337890625,2.14996337890625,0.0,3.56998291015625,1.439990234375,3.8733317057291665,1.6166666666666667,2.4791716116781393,2.39587528189433,71.25752588221249,70.55251100263708,1.0099927680752434,928.3868310777591,926.4154000270502,-1.9714310507089294,917.4100056966146,10.706746250200176,938.8234981970149,895.9965131962142,917.5550018310547,939.0419702149045,896.0680334472049,0.0,0.0
2021-05-25,HCLTECH.NS,943.7999877929688,935.1500244140625,938.0,940.5999755859375,5032874.0,904.5322875976562,0.008361908120757766,931.9700073242187,919.6033365885417,1.0134478315200048,4463782.8,4812148.266666667,0.9276070795491145,932.7999877929688,11.0,13.236441560110439,18.23484326659731,0.7258873227803954,939.0,927.7000122070312,4.79998779296875,0.0,3.7684096159899596,1.1847314080595512,3.9039917463653615,3.7843782949318325,28.469959987935894,8.950528000137723,21.40951632700192,20.75355537529669,52.0,2.0,38.564633598333245,16.080827688746314,922.0499877929688,943.7999877929688,895.0,943.7999877929688,85.28730019755747,93.44259629611564,70.0695255242694,61.62256983624555,1.1370756803955206,7.79998779296875,7.79998779296875,0.0,3.239990234375,1.439990234375,3.80999755859375,1.6166666666666667,2.2500084771625244,2.3566995207796393,69.2308494877199,70.20883180607908,0.9860703804179448,932.4578792471519,928.1884719719111,-4.269407275240837,919.6033365885417,11.880993337512367,943.3653232635664,895.8413499135169,918.1450012207031,941.4091718361652,894.8808306052409,0.0,0.0
2021-05-26,HCLTECH.NS,948.9500122070312,932.5499877929688,940.0,945.7999877929688,5017674.0,909.5328979492188,0.005528399257922478,934.85,922.5933349609375,1.0132850136399278,4631550.8,4732191.466666667,0.9787327568261819,940.5999755859375,16.4000244140625,13.869158130900852,18.11252200976166,0.7657220857165078,943.7999877929688,935.1500244140625,5.1500244140625,0.0,4.044732575604468,0.947785126447641,3.9870605908785044,3.5320864086030435,29.163504644111722,6.8337610509750455,22.012730136254337,19.500798434913936,62.0,6.0,43.251706878666596,15.408772509496561,922.0499877929688,948.9500122070312,895.0,948.9500122070312,88.28988269462029,94.16121649430885,71.90140449186194,66.02955530859361,1.0889275894078922,5.20001220703125,5.20001220703125,0.0,4.27999267578125,1.4,4.1566650390625,1.1666666666666667,3.0571376255580356,3.562855747767857,75.3520808931776,78.0839006254099,0.965014302431719,936.9052487624243,930.3899114495433,-6.515337312881002,922.5933349609375,12.47977995297307,947.5528948668835,897.6337750549914,918.9925018310547,944.8457214858196,893.1392821762898,1.0,0.0
2021-05-27,HCLTECH.NS,956.9000244140625,938.0999755859375,949.0,942.4000244140625,9078274.0,906.2633056640625,-0.0035948016734913546,938.45,924.7933349609375,1.0147672615305336,5496449.2,5157620.733333333,1.0656947232426073,945.7999877929688,18.800048828125,14.85533627034568,18.158357130985884,0.8180991354661791,948.9500122070312,932.5499877929688,7.95001220703125,0.0,4.825788501889824,0.7582281011581128,4.251257365288688,3.2966139813628406,32.485218873995436,5.104079014836525,23.41212552777825,18.154803089192548,73.0,13.0,49.20136550293328,15.248187675530124,923.0,956.9000244140625,895.0,956.9000244140625,57.22716944715511,76.57513040220081,70.80750156598397,66.67501542329684,1.0619795303600814,-3.39996337890625,0.0,3.39996337890625,4.27999267578125,0.67999267578125,3.593330891927083,1.3933308919270833,6.2941746701373305,2.578950135066073,86.29042975767987,72.05884512885122,1.197499482587885,938.7368406463038,931.8911755701082,-6.845665076195587,924.7933349609375,12.889836005138337,950.5730069712142,899.0136629506608,919.9225036621094,947.6693844117444,892.1756229124744,0.0,0.0
2021-05-28,HCLTECH.NS,949.75,937.4000244140625,940.0499877929688,942.5499877929688,4098094.0,906.4075317382812,0.00015912921797678337,940.8299926757812,926.5633341471354,1.0153973916330046,5483758.6,5009553.4,1.094660174697409,942.4000244140625,12.3499755859375,14.354264133464046,17.771131694649327,0.8077293207942374,956.9000244140625,938.0999755859375,0.0,0.699951171875,3.860630801511859,0.7465727153014903,3.9678402076027757,3.123503127396985,26.895358519365576,5.20105181540451,22.327448109550865,17.57627584481541,68.0,12.0,52.961092402346615,15.031641830494783,927.7000122070312,956.9000244140625,895.0,956.9000244140625,50.85605951343295,76.81739747774043,67.67772150002166,64.99956702038395,1.0412026510699346,0.14996337890625,0.14996337890625,0.0,3.0599853515625,0.67999267578125,3.163330078125,1.3933308919270833,4.500026927564851,2.2703365700518363,81.81827083448931,69.4221075238091,1.178562186496986,940.0078896951921,933.2235270979658,-6.784362597226391,926.5633341471354,13.408559991464854,953.3804541300651,899.7462141642056,921.5725036621094,950.5532245272261,892.5917827969927,0.0,0.0
2021-05-31,HCLTECH.NS,947.8499755859375,932.5999755859375,941.5499877929688,945.2000122070312,4171524.0,908.9559326171875,0.002811547873728948,943.3099975585938,928.4833333333333,1.015968691836429,5479688.0,5044217.8,1.0863305704206507,942.5499877929688,15.25,14.533411306771237,17.60305624833937,0.8256186369990315,949.75,937.4000244140625,0.0,4.800048828125,3.088504641209487,1.5572679378661922,3.703317527095924,3.2352728407788525,21.251064708878964,10.71508887346117,21.0379236130958,18.379040520784905,33.0,7.0,48.96887392187729,14.496199041795132,932.5499877929688,956.9000244140625,895.0,956.9000244140625,51.950740817794674,81.09853377638856,66.72223053411207,63.31603878604612,1.0537966653216566,2.6500244140625,2.6500244140625,0.0,3.15999755859375,0.67999267578125,3.313330078125,1.3933308919270833,4.647105286778566,2.3779922610790685,82.29181236727999,70.39661660798005,1.168973969665916,941.7385971991387,934.720587736599,-7.0180094625396805,928.4833333333333,13.902182988598758,956.2876993105309,900.6789673561358,923.8850036621094,952.6563082022734,895.1136991219454,0.0,0.0
2021-06-01,HCLTECH.NS,952.0,942.0499877929688,948.0,950.7000122070312,2944472.0,914.2451171875,0.005818874237165428,945.3300048828125,930.9333333333333,1.0154647717876102,5062007.6,4971906.133333334,1.0181221174033426,945.2000122070312,9.95001220703125,13.616731486823237,17.09285331225216,0.7966330277381344,947.8499755859375,932.5999755859375,4.1500244140625,0.0,3.30080859578009,1.2458143502929537,3.7330979862270293,3.0195879847269294,24.240829004921235,9.149143841886834,21.84011012105945,17.665792419586776,45.0,11.0,48.17509913750183,14.263119105675456,932.5499877929688,956.9000244140625,895.0,956.9000244140625,74.53797584164471,89.98382914107103,64.57236566292951,64.30957858245742,1.0040862821101393,5.5,5.5,0.0,2.7,0.67999267578125,3.6799967447916666,1.2299967447916667,3.9706310026029983,2.99187519021847,79.8818299029575,74.94911658434714,1.0658141622397794,944.7257355351029,936.7180157954031,-8.007719739699837,930.9333333333333,14.387781480666112,959.7088962946655,902.1577703720011,926.0350036621094,956.046936487496,896.0230708367227,0.0,0.0
2021-06-02,HCLTECH.NS,950.7000122070312,937.5999755859375,947.0,943.75,3657189.0,907.5615844726562,-0.007310415607229226,944.9200073242188,933.3633341471354,1.0123817518369127,4789910.6,4961175.133333334,0.9654790389916624,950.7000122070312,13.10003662109375,13.51339251367734,16.8266655328416,0.8030939039765456,952.0,942.0499877929688,0.0,4.45001220703125,2.6406468766240723,1.886653921640613,3.4842247871452274,3.1149495995472174,19.5409618565537,13.961364030024805,20.70656708748896,18.511983812048715,17.0,6.0,41.940079310001465,13.712244498630424,932.5999755859375,956.9000244140625,895.0,956.9000244140625,45.884781931620665,78.75602709604898,56.09134551032959,65.451540248763,0.8569904588515729,-6.95001220703125,0.0,6.95001220703125,1.65999755859375,2.0699951171875,3.6799967447916666,1.2499959309895834,0.8019330793635816,2.944006979189385,44.504043382499724,74.6450752933117,0.5962087010780649,944.4004903567354,937.5970138209777,-6.803476535757682,933.3633341471354,13.134670442283591,959.6326750317027,907.0939932625682,928.1750030517578,956.7986048893108,899.5514012142048,0.0,0.0
2021-06-03,HCLTECH.NS,949.7999877929688,937.0,945.0,939.4500122070312,4164240.0,903.4263916015625,-0.0045562784561258285,944.3300048828125,935.586669921875,1.0093452966379561,3807103.8,4966995.133333334,0.7664802758614876,943.75,12.79998779296875,13.37071156953562,16.558220350183408,0.807496898021865,950.7000122070312,937.5999755859375,0.0,0.5999755859375,2.1125175012992576,1.6293182544999905,3.251943134668879,2.9472846653065696,15.799589201464077,12.18572583834877,19.639448357944207,17.799525570837833,13.0,5.0,36.15206344800117,13.131428198721729,932.5999755859375,952.0,896.5,956.9000244140625,35.30942268365581,71.10926299068102,51.707796157629716,65.24495592272791,0.7925179107925099,-4.29998779296875,0.0,4.29998779296875,1.65999755859375,2.25,3.6799967447916666,1.4566609700520834,0.7377766927083333,2.5263234345189374,42.45520703575008,71.64185252518051,0.5926034229897673,942.7503309735007,937.8286386192344,-4.92169235426627,935.586669921875,10.80635575894177,957.1993814397586,913.9739584039914,929.6775024414062,957.3398553097417,902.0151495730707,0.0,0.0
2021-06-04,HCLTECH.NS,944.2000122070312,934.75,940.0999755859375,936.5499877929688,3550303.0,900.6376342773438,-0.0030869385027197938,943.1300048828125,937.3333374023438,1.0061842113676798,3697545.6,4858044.066666666,0.761118167982585,939.4500122070312,9.45001220703125,12.586571697034746,16.0843398073066,0.7825357986603262,949.7999877929688,937.0,0.0,2.25,1.690014001039406,1.7534546035999923,3.035146925690954,2.9007990209527983,13.427119327795625,13.93115334188329,18.8701989764739,18.03492748664175,2.0,2.0,29.32165075840094,12.389332985473613,932.5999755859375,952.0,910.0999755859375,956.9000244140625,20.360862041843635,56.51706113420939,45.60875666331185,62.75523151887735,0.7267721839189186,-2.9000244140625,0.0,2.9000244140625,1.6300048828125,2.8300048828125,3.3966634114583334,1.6499959309895833,0.575972463055462,2.0585889623504636,36.547114658258614,67.30518509320977,0.5430059304887901,940.6835499133234,937.6688072659513,-3.0147426473721453,937.3333374023438,8.251221026736063,953.8357794558159,920.8308953488716,930.7050018310547,957.7792357556544,903.6307679064549,0.0,0.0
2021-06-07,HCLTECH.NS,951.9500122070312,937.0999755859375,939.0,949.5999755859375,3282517.0,913.187255859375,0.013934107055750156,944.0099975585938,939.1633341471354,1.0051606182175539,3519744.2,4546441.8,0.7741755761615601,936.5499877929688,15.4000244140625,13.149262240440297,16.038718781090324,0.8198449277596475,944.2000122070312,934.75,7.75,0.0,2.9020112008315246,1.4027636828799939,3.3494704639782236,2.707412419555945,22.06976443063434,10.668002943661902,20.88365354923022,16.880478151085164,35.0,11.0,30.45732060672075,12.29671078644204,934.75,952.0,922.0499877929688,956.9000244140625,86.08681499094203,79.05296655066788,52.43597149794132,62.87323158214872,0.8339951705747729,13.04998779296875,13.04998779296875,0.0,3.70999755859375,2.8300048828125,3.47999267578125,1.6499959309895833,1.3109509390339638,2.1090916713316545,56.72777023911959,67.83626519536845,0.8362454813180473,943.6556918041948,939.1602033059496,-4.495488498245209,939.1633341471354,7.6665375672770635,954.4964092816896,923.8302590125812,932.3649993896485,959.7961733689956,904.9338254103013,0.0,0.0
2021-06-08,HCLTECH.NS,972.0,951.4500122070312,952.0,967.2000122070312,6385642.0,930.1123657226562,0.018534158670585388,947.3099975585938,941.536669921875,1.0061318138965292,4207978.2,4577922.866666666,0.9191894058852864,949.5999755859375,22.4000244140625,14.999414675164738,16.46280582328847,0.911109250523164,951.9500122070312,937.0999755859375,20.04998779296875,0.0,6.33160651925897,1.122210946303995,4.462838285910925,2.5269182582522154,42.21235732446627,7.481698256946616,27.108612795503813,15.349256289457102,70.0,28.0,38.3658564853766,13.343596734012571,934.75,972.0,922.0499877929688,972.0,87.11412673028524,90.39041717732938,54.951201675669424,63.19769762095613,0.8695127155620904,17.60003662109375,17.60003662109375,0.0,6.1300048828125,2.8300048828125,4.023331705729166,1.6499959309895833,2.1660757265974793,2.438388865187187,68.41515850049863,70.91661126160727,0.964726843025805,951.5037986051403,942.6651794185848,-8.838619186555547,941.536669921875,10.237261279968195,962.0111924818115,921.0621473619386,935.0274993896485,965.0106105340155,905.0443882452814,1.0,0.0
2021-06-09,HCLTECH.NS,985.0,965.0999755859375,973.9000244140625,971.2999877929688,5521459.0,934.0551147460938,0.004239015233862498,952.8199951171875,944.1966674804687,1.0091329782594232,4580832.2,4667431.2,0.9814461110856867,967.2000122070312,19.9000244140625,15.97953662294429,16.69195372934007,0.9573197291373065,972.0,951.4500122070312,13.0,0.0,7.665285215407176,0.897768757043196,5.031982400183529,2.358457041035401,47.96938357024034,5.618240242048889,30.146155937028663,14.129304929056044,79.0,36.0,46.49268518830128,14.854023618411732,934.75,985.0,922.0499877929688,985.0,72.7362941153607,78.23668061894193,60.321504112417436,62.771418038203,0.9609708685520767,4.0999755859375,4.0999755859375,0.0,6.95,1.44000244140625,4.296663411458334,1.6366658528645834,4.826380706141652,2.625253898917775,82.83668626483868,72.4157251358719,1.1439046713875223,958.1025283344165,946.2445304653828,-11.857997869033738,944.1966674804687,12.375641289500797,968.9479500594703,919.4453849014672,938.2274993896484,969.3305966151735,907.1244021641234,1.0,0.0
2021-06-10,HCLTECH.NS,981.6500244140625,966.5499877929688,979.5,968.5499877929688,3878256.0,931.4105834960938,-0.0028312571137251163,958.639990234375,947.1399983723958,1.012141807844396,4523635.4,4609062.8,0.9814653425854819,971.2999877929688,15.10003662109375,15.80363662257418,16.58582592212365,0.9528398945447681,985.0,965.0999755859375,0.0,0.0,6.132228172325741,0.7182150056345569,4.69651690683796,2.201226571633041,38.802639663116295,4.544618576009565,28.31644880930125,13.271733237576363,79.0,36.0,52.994148150641024,16.263755377184285,934.75,985.0,923.0,985.0,67.2636572994403,73.46772224672378,66.71235103557433,63.07588291972936,1.0576522744909136,-2.75,0.0,2.75,6.95,1.1300048828125,4.296663411458334,1.35333251953125,6.1504159014799615,3.1748763511177263,86.01479950567597,76.04719479339136,1.1310713003860968,961.5850148206007,949.032712631331,-12.552302189269653,947.1399983723958,12.5795189126257,972.2990361976472,921.9809605471444,941.35,971.4474703291851,911.252529670815,0.0,0.0
